species	sample_1	sample_2	number_of_changes	opportunities	change_rate	mouse_1	mouse_2	cage_1	cage_2	location_1	location_2	orientation	coarse_location_1	coarse_location_2	taxonomic_assignment
251524	Col_1_3	Col_3_3	0	67265.0	0.0	3	3	1	3	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_1	Col_1_1	0	67176.0	0.0	1	1	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_3	Col_2_2	0	67353.0	0.0	3	2	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_3	Col_2_3	0	67321.0	0.0	3	3	2	2	Cecum	Colon	Within host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_3	Col_3_1	0	67304.0	0.0	3	1	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_3	Col_3_2	0	67286.0	0.0	3	2	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_3	Col_3_3	0	67211.0	0.0	3	3	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_1	Cec_3_2	0	67280.0	0.0	1	2	3	3	Cecum	Cecum	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_1	Cec_3_3	0	67042.0	0.0	1	3	3	3	Cecum	Cecum	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_1	Col_1_2	0	67227.0	0.0	1	2	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Col_1_3	Col_3_2	0	67345.0	0.0	3	2	1	3	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_1	Col_1_3	0	67224.0	0.0	1	3	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_1	Col_2_1	0	67248.0	0.0	1	1	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_1	Col_2_2	0	67225.0	0.0	1	2	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_1	Col_2_3	0	67189.0	0.0	1	3	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_1	Col_3_1	0	67272.0	0.0	1	1	3	3	Cecum	Colon	Within host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_1	Col_3_2	0	67203.0	0.0	1	2	3	3	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_1	Col_3_3	0	67131.0	0.0	1	3	3	3	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_3	Col_2_1	0	67307.0	0.0	3	1	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_3	Col_1_3	0	67325.0	0.0	3	3	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_3	Col_1_2	0	67323.0	0.0	3	2	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_3	Col_1_1	0	67304.0	0.0	3	1	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_2	Cec_3_1	0	67209.0	0.0	2	1	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_2	Cec_3_2	0	67268.0	0.0	2	2	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_2	Cec_3_3	0	67087.0	0.0	2	3	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_2	Col_1_1	0	67262.0	0.0	2	1	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_2	Col_1_2	0	67290.0	0.0	2	2	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_2	Col_1_3	0	67245.0	0.0	2	3	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_2	Col_2_1	0	67322.0	0.0	2	1	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_2	Col_2_2	0	67262.0	0.0	2	2	2	2	Cecum	Colon	Within host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_2	Col_2_3	0	67265.0	0.0	2	3	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_2	Col_3_1	0	67285.0	0.0	2	1	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_2	Col_3_2	0	67241.0	0.0	2	2	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_2	Col_3_3	0	67219.0	0.0	2	3	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_3	Cec_3_1	0	67184.0	0.0	3	1	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_3	Cec_3_2	0	67290.0	0.0	3	2	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_2_3	Cec_3_3	0	67204.0	0.0	3	3	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_2	Cec_3_3	0	67192.0	0.0	2	3	3	3	Cecum	Cecum	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_2	Col_1_1	0	67357.0	0.0	2	1	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_2	Col_1_2	0	67335.0	0.0	2	2	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Col_1_1	Col_2_1	0	67322.0	0.0	1	1	1	2	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Col_1_1	Col_2_3	0	67358.0	0.0	1	3	1	2	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Col_1_1	Col_3_1	0	67332.0	0.0	1	1	1	3	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Col_1_1	Col_3_2	0	67379.0	0.0	1	2	1	3	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Col_1_1	Col_3_3	0	67225.0	0.0	1	3	1	3	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Col_1_2	Col_1_3	0	67382.0	0.0	2	3	1	1	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Col_1_2	Col_2_1	0	67346.0	0.0	2	1	1	2	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Col_1_2	Col_2_2	0	67285.0	0.0	2	2	1	2	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Col_1_2	Col_2_3	0	67366.0	0.0	2	3	1	2	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Col_1_2	Col_3_1	0	67354.0	0.0	2	1	1	3	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Col_1_2	Col_3_2	0	67326.0	0.0	2	2	1	3	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Col_1_2	Col_3_3	0	67241.0	0.0	2	3	1	3	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Col_1_3	Col_2_1	0	67328.0	0.0	3	1	1	2	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Col_1_3	Col_2_2	0	67343.0	0.0	3	2	1	2	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Col_1_3	Col_2_3	0	67393.0	0.0	3	3	1	2	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Col_1_3	Col_3_1	0	67396.0	0.0	3	1	1	3	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Col_1_1	Col_2_2	0	67351.0	0.0	1	2	1	2	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Col_1_1	Col_1_3	0	67412.0	0.0	1	3	1	1	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_2	Col_1_3	0	67374.0	0.0	2	3	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Col_1_1	Col_1_2	0	67327.0	0.0	1	2	1	1	Colon	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_2	Col_2_1	0	67374.0	0.0	2	1	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_2	Col_2_2	0	67358.0	0.0	2	2	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_2	Col_2_3	0	67359.0	0.0	2	3	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_2	Col_3_1	0	67358.0	0.0	2	1	3	3	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_2	Col_3_2	0	67334.0	0.0	2	2	3	3	Cecum	Colon	Within host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_2	Col_3_3	0	67249.0	0.0	2	3	3	3	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_3	Col_1_1	0	67201.0	0.0	3	1	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_3	Col_1_2	0	67174.0	0.0	3	2	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_3	Col_1_3	0	67226.0	0.0	3	3	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_3	Col_2_1	0	67132.0	0.0	3	1	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_3	Col_2_2	0	67180.0	0.0	3	2	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_3	Col_2_3	0	67222.0	0.0	3	3	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_3	Col_3_1	0	67193.0	0.0	3	1	3	3	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_3	Col_3_2	0	67184.0	0.0	3	2	3	3	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_3_3	Col_3_3	0	67068.0	0.0	3	3	3	3	Cecum	Colon	Within host	Large intestine	Large intestine	Alistipes sp002428825
263040	Cec_1_3	Jej_3_1	0	129489.0	0.0	3	1	1	3	Cecum	Jejunum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_2_2	Cec_3_2	0	129731.0	0.0	2	2	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_2_1	Cec_2_2	0	129612.0	0.0	1	2	2	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
265132	Cec_1_2	Col_2_1	0	61641.0	0.0	2	1	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_1	Col_1_2	0	61647.0	0.0	1	2	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_1	Col_1_3	0	61561.0	0.0	1	3	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_1	Col_2_1	0	61914.0	0.0	1	1	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_1	Col_2_2	0	61872.0	0.0	1	2	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_1	Col_2_3	0	61910.0	0.0	1	3	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_1	Col_3_1	0	61756.0	0.0	1	1	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_1	Col_3_2	0	61466.0	0.0	1	2	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_2	Cec_1_3	0	61673.0	0.0	2	3	1	1	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_2	Cec_2_1	0	61628.0	0.0	2	1	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_2	Cec_2_2	0	61599.0	0.0	2	2	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_2	Cec_2_3	0	61563.0	0.0	2	3	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_2	Cec_3_1	0	61222.0	0.0	2	1	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_2	Cec_3_2	0	61663.0	0.0	2	2	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_2	Cec_3_3	0	61615.0	0.0	2	3	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_2	Col_1_2	0	61624.0	0.0	2	2	1	1	Cecum	Colon	Within host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_1	Cec_3_3	0	61848.0	0.0	1	3	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_1	Cec_3_2	0	61931.0	0.0	1	2	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_1	Cec_3_1	0	61478.0	0.0	1	1	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
264624	Col_2_2	Col_3_2	0	23833.0	0.0	2	2	2	3	Colon	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Col_2_1	Col_2_2	0	23843.0	0.0	1	2	2	2	Colon	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Col_2_1	Col_2_3	0	23809.0	0.0	1	3	2	2	Colon	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Col_2_1	Col_3_1	0	23871.0	0.0	1	1	2	3	Colon	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Col_2_1	Col_3_2	0	23850.0	0.0	1	2	2	3	Colon	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Col_2_2	Col_2_3	0	23835.0	0.0	2	3	2	2	Colon	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Col_2_2	Col_3_1	0	23777.0	0.0	2	1	2	3	Colon	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Col_2_3	Col_3_1	0	23782.0	0.0	3	1	2	3	Colon	Colon	Between host	Large intestine	Large intestine	g__CAG-582
265132	Cec_1_1	Cec_2_3	0	61828.0	0.0	1	3	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
264624	Col_2_3	Col_3_2	0	23809.0	0.0	3	2	2	3	Colon	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Col_3_1	Col_3_2	0	23810.0	0.0	1	2	3	3	Colon	Colon	Between host	Large intestine	Large intestine	g__CAG-582
265132	Cec_1_1	Cec_1_2	0	61616.0	0.0	1	2	1	1	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_1	Cec_1_3	0	61790.0	0.0	1	3	1	1	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_1	Cec_2_1	0	61755.0	0.0	1	1	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_1	Cec_2_2	0	61846.0	0.0	1	2	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_2	Col_1_3	0	61422.0	0.0	2	3	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_2	Col_2_2	0	61612.0	0.0	2	2	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
264624	Col_1_3	Col_3_1	0	23669.0	0.0	3	1	1	3	Colon	Colon	Between host	Large intestine	Large intestine	g__CAG-582
265132	Cec_1_2	Col_2_3	0	61629.0	0.0	2	3	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_2_1	Cec_3_2	0	61863.0	0.0	1	2	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_2_1	Cec_3_3	0	61779.0	0.0	1	3	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_2_1	Col_1_2	0	61666.0	0.0	1	2	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_2_1	Col_1_3	0	61498.0	0.0	1	3	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_2_1	Col_2_1	0	61869.0	0.0	1	1	2	2	Cecum	Colon	Within host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_2_1	Col_2_2	0	61825.0	0.0	1	2	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_2_1	Col_2_3	0	61838.0	0.0	1	3	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_2_1	Col_3_1	0	61716.0	0.0	1	1	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_2_1	Col_3_2	0	61490.0	0.0	1	2	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_2_2	Cec_2_3	0	61808.0	0.0	2	3	2	2	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_2_2	Cec_3_1	0	61568.0	0.0	2	1	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_2_2	Cec_3_2	0	61916.0	0.0	2	2	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_2_2	Cec_3_3	0	61853.0	0.0	2	3	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_2_2	Col_1_2	0	61633.0	0.0	2	2	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_2_2	Col_1_3	0	61535.0	0.0	2	3	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_2_1	Cec_3_1	0	61460.0	0.0	1	1	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_2_1	Cec_2_3	0	61740.0	0.0	1	3	2	2	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_2_1	Cec_2_2	0	61790.0	0.0	1	2	2	2	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_3	Cec_3_2	0	61927.0	0.0	3	2	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_2	Col_3_1	0	61573.0	0.0	2	1	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_2	Col_3_2	0	61360.0	0.0	2	2	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_3	Cec_2_1	0	61889.0	0.0	3	1	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_3	Cec_2_2	0	61790.0	0.0	3	2	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_3	Cec_2_3	0	61754.0	0.0	3	3	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_3	Cec_3_1	0	61469.0	0.0	3	1	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_3	Cec_3_3	0	61839.0	0.0	3	3	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_3	Col_3_2	0	61541.0	0.0	3	2	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_3	Col_1_2	0	61706.0	0.0	3	2	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_3	Col_1_3	0	61559.0	0.0	3	3	1	1	Cecum	Colon	Within host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_3	Col_2_1	0	61878.0	0.0	3	1	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_3	Col_2_2	0	61869.0	0.0	3	2	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_3	Col_2_3	0	61865.0	0.0	3	3	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
265132	Cec_1_3	Col_3_1	0	61732.0	0.0	3	1	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	f__Lachnospiraceae (265132)
264624	Col_1_3	Col_3_2	0	23703.0	0.0	3	2	1	3	Colon	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Col_1_3	Col_2_3	0	23731.0	0.0	3	3	1	2	Colon	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_1_2	Col_1_1	0	23699.0	0.0	2	1	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_2_3	Col_2_1	0	23777.0	0.0	3	1	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_2_1	Cec_2_3	0	23658.0	0.0	1	3	2	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_2_1	Cec_3_1	0	23488.0	0.0	1	1	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_2_1	Cec_3_2	0	23680.0	0.0	1	2	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_2_1	Col_1_1	0	23695.0	0.0	1	1	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_2_1	Col_1_2	0	23660.0	0.0	1	2	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_2_1	Col_1_3	0	23644.0	0.0	1	3	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_2_1	Col_2_1	0	23659.0	0.0	1	1	2	2	Cecum	Colon	Within host	Large intestine	Large intestine	g__CAG-582
264624	Cec_2_1	Col_2_2	0	23682.0	0.0	1	2	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_2_1	Col_2_3	0	23693.0	0.0	1	3	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_2_1	Col_3_1	0	23652.0	0.0	1	1	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_2_1	Col_3_2	0	23655.0	0.0	1	2	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_2_3	Cec_3_1	0	23580.0	0.0	3	1	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_2_3	Cec_3_2	0	23739.0	0.0	3	2	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_2_3	Col_1_1	0	23788.0	0.0	3	1	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_2_3	Col_1_2	0	23685.0	0.0	3	2	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_1_3	Col_3_2	0	23671.0	0.0	3	2	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_1_3	Col_3_1	0	23655.0	0.0	3	1	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_1_3	Col_2_3	0	23698.0	0.0	3	3	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_1_3	Cec_2_1	0	23589.0	0.0	3	1	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_1_2	Col_1_3	0	23601.0	0.0	2	3	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_1_2	Col_2_1	0	23710.0	0.0	2	1	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_1_2	Col_2_2	0	23667.0	0.0	2	2	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_1_2	Col_2_3	0	23685.0	0.0	2	3	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_1_2	Col_3_1	0	23752.0	0.0	2	1	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_1_2	Col_3_2	0	23733.0	0.0	2	2	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_1_3	Cec_2_3	0	23617.0	0.0	3	3	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_1_3	Col_2_2	0	23670.0	0.0	3	2	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_1_3	Cec_3_1	0	23461.0	0.0	3	1	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-582
264624	Cec_1_3	Cec_3_2	0	23624.0	0.0	3	2	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-582
