species,strain,subject,sample_type,sample_type_number,tissue,date,time,timepoint,sample,freq,quantile_25,quantile_75,upper_ci,lower_ci
Parabacteroides_merdae_56972,2,6,Capsule,Capsule 3,Small intestine 3,2020-08-18,04:15:00,3,SRR18585136,0.9362638174103024,0.875,1.0,0.9516218538188884,0.9214039626639352
Parabacteroides_merdae_56972,1,8,Capsule,Capsule 3,Small intestine 3,2020-08-17,22:12:00,1,SRR18585062,0.02564765688659922,0.0,0.0,0.03666814492952557,0.015280667339416203
Parabacteroides_merdae_56972,2,8,Capsule,Capsule 3,Small intestine 3,2020-08-17,22:12:00,1,SRR18585062,0.9743523431134008,1.0,1.0,0.9844977021166536,0.9622336593327552
Parabacteroides_merdae_56972,1,8,Capsule,Capsule 3,Small intestine 3,2020-08-18,05:00:00,2,SRR18585058,0.07104722197228495,0.0,0.13333333333333333,0.08754425893632392,0.054629420271440784
Parabacteroides_merdae_56972,2,8,Capsule,Capsule 3,Small intestine 3,2020-08-18,05:00:00,2,SRR18585058,0.9289527780277153,0.8666666666666667,1.0,0.945761537895094,0.9131251029587788
Parabacteroides_merdae_56972,1,8,Capsule,Capsule 4,Ascending colon,2020-08-18,05:00:00,2,SRR18585057,0.04854001178558162,0.0,0.08712121212121213,0.06751866703987447,0.031275226489197075
Parabacteroides_merdae_56972,2,8,Capsule,Capsule 4,Ascending colon,2020-08-18,05:00:00,2,SRR18585057,0.9514599882144184,0.9128787878787878,1.0,0.968354463572633,0.9330290696747352
Parabacteroides_merdae_56972,1,8,Capsule,Capsule 4,Ascending colon,2020-08-18,22:00:00,3,SRR18585221,0.007184930829972431,0.0,0.012345679012345706,0.010142290867500214,0.004614512599201422
Parabacteroides_merdae_56972,2,8,Capsule,Capsule 4,Ascending colon,2020-08-18,22:00:00,3,SRR18585221,0.9928150691700276,0.9876543209876544,1.0,0.9954328673576608,0.9898719378119426
Ruminococcus_obeum_61472,1,6,Capsule,Capsule 2,Small intestine 2,2020-08-16,22:00:00,1,SRR18585142,0.05515027943630372,0.02000000000000001,0.08163265306122447,0.06494029533028296,0.04628875311015651
Ruminococcus_obeum_61472,2,6,Capsule,Capsule 2,Small intestine 2,2020-08-16,22:00:00,1,SRR18585142,0.9448497205636964,0.9183673469387756,0.98,0.9536001678372352,0.9346438267726196
Ruminococcus_obeum_61472,1,6,Capsule,Capsule 3,Small intestine 3,2020-08-16,22:00:00,1,SRR18585140,0.09198316343515696,0.0,0.15384615384615385,0.11415580095645217,0.0707423618358622
Ruminococcus_obeum_61472,2,6,Capsule,Capsule 3,Small intestine 3,2020-08-16,22:00:00,1,SRR18585140,0.9080168365648431,0.8461538461538461,1.0,0.9282951614672896,0.8865376768850514
Ruminococcus_obeum_61472,1,6,Capsule,Capsule 4,Ascending colon,2020-08-16,22:00:00,1,SRR18585139,0.09142017984799727,0.0,0.15000000000000002,0.11107574168368796,0.07277295136389507
Ruminococcus_obeum_61472,2,6,Capsule,Capsule 4,Ascending colon,2020-08-16,22:00:00,1,SRR18585139,0.9085798201520028,0.85,1.0,0.9281552804242486,0.8882417584792075
Ruminococcus_obeum_61472,1,6,Capsule,Capsule 1,Small intestine 1,2020-08-18,04:15:00,2,SRR18585138,0.07521204865151962,0.0,0.125,0.0970274494300824,0.055839091413617335
Ruminococcus_obeum_61472,2,6,Capsule,Capsule 1,Small intestine 1,2020-08-18,04:15:00,2,SRR18585138,0.9247879513484804,0.875,1.0,0.9440657509284311,0.9046115637494236
Ruminococcus_obeum_61472,1,6,Capsule,Capsule 1,Small intestine 1,2020-08-19,05:00:00,3,SRR18585131,0.05225113711253916,0.0,0.08823529411764706,0.06870165023249615,0.03722303796864862
Ruminococcus_obeum_61472,2,6,Capsule,Capsule 1,Small intestine 1,2020-08-19,05:00:00,3,SRR18585131,0.9477488628874609,0.9117647058823528,1.0,0.964015539896948,0.9315008145924089
Ruminococcus_obeum_61472,1,6,Capsule,Capsule 3,Small intestine 3,2020-08-19,05:00:00,3,SRR18585128,0.035621262152912295,0.0,0.05263157894736848,0.05070537337031061,0.023883316783310952
Ruminococcus_obeum_61472,2,6,Capsule,Capsule 3,Small intestine 3,2020-08-19,05:00:00,3,SRR18585128,0.9643787378470876,0.9473684210526316,1.0,0.9774536885587216,0.9504993209354671
Ruminococcus_obeum_61472,1,11,Capsule,Capsule 2,Small intestine 2,2020-09-13,23:45:00,1,SRR18585040,0.2493134654210458,0.13333333333333333,0.35,0.2821860571020773,0.22172489970094972
Ruminococcus_obeum_61472,2,11,Capsule,Capsule 2,Small intestine 2,2020-09-13,23:45:00,1,SRR18585040,0.7506865345789542,0.65,0.8666666666666667,0.7806459537715552,0.720661232344846
Ruminococcus_obeum_61472,1,11,Capsule,Capsule 3,Small intestine 3,2020-09-13,23:45:00,1,SRR18585039,0.15059909266359406,0.0,0.25,0.18355573059081745,0.1183228768278253
Ruminococcus_obeum_61472,2,11,Capsule,Capsule 3,Small intestine 3,2020-09-13,23:45:00,1,SRR18585039,0.8494009073364059,0.75,1.0,0.8842400049371533,0.8164829412737414
Ruminococcus_obeum_61472,1,11,Capsule,Capsule 4,Ascending colon,2020-09-13,23:45:00,1,SRR18585038,0.23051753001171854,0.14285714285714285,0.3076923076923077,0.2523339362497958,0.20845336644382165
Ruminococcus_obeum_61472,2,11,Capsule,Capsule 4,Ascending colon,2020-09-13,23:45:00,1,SRR18585038,0.7694824699882816,0.6923076923076923,0.8571428571428572,0.7915708142125654,0.7455225663859296
Ruminococcus_obeum_61472,1,11,Capsule,Capsule 1,Small intestine 1,2020-09-14,06:45:00,2,SRR18585037,0.3477451871178073,0.18181818181818185,0.5,0.3913072617471108,0.3096946234115042
Ruminococcus_obeum_61472,2,11,Capsule,Capsule 1,Small intestine 1,2020-09-14,06:45:00,2,SRR18585037,0.6522548128821928,0.5,0.8181818181818181,0.6959464833947666,0.6083664417316617
Ruminococcus_obeum_61472,1,11,Capsule,Capsule 2,Small intestine 2,2020-09-14,06:45:00,2,SRR18585036,0.278541325753734,0.1428571428571429,0.4,0.31141877302349963,0.24428000543952105
Ruminococcus_obeum_61472,2,11,Capsule,Capsule 2,Small intestine 2,2020-09-14,06:45:00,2,SRR18585036,0.7214586742462661,0.6,0.8571428571428571,0.7536540715677058,0.6872816932695016
Ruminococcus_obeum_61472,1,11,Capsule,Capsule 1,Small intestine 1,2020-09-14,19:30:00,3,SRR18585033,0.31399121711272193,0.23404255319148934,0.3877551020408163,0.335094581480642,0.2935312669524696
Ruminococcus_obeum_61472,2,11,Capsule,Capsule 1,Small intestine 1,2020-09-14,19:30:00,3,SRR18585033,0.6860087828872781,0.6122448979591837,0.7659574468085106,0.7061366689181168,0.6655362857321329
Ruminococcus_obeum_61472,1,11,Capsule,Capsule 4,Ascending colon,2020-09-14,19:30:00,3,SRR18585197,0.3918011554166023,0.2307692307692308,0.5454545454545454,0.4350478726261138,0.3530804940057026
Ruminococcus_obeum_61472,2,11,Capsule,Capsule 4,Ascending colon,2020-09-14,19:30:00,3,SRR18585197,0.6081988445833977,0.4545454545454546,0.7692307692307692,0.6496337308907839,0.5696280309038637
Ruminococcus_obeum_61472,1,11,Capsule,Capsule 2,Small intestine 2,2020-09-15,04:15:00,4,SRR18585195,0.2754944495539252,0.1176470588235294,0.4,0.316536346203894,0.2363862928314442
Ruminococcus_obeum_61472,2,11,Capsule,Capsule 2,Small intestine 2,2020-09-15,04:15:00,4,SRR18585195,0.7245055504460748,0.6,0.8823529411764706,0.7638268112069894,0.687889162201183
Ruminococcus_obeum_61472,1,11,Capsule,Capsule 3,Small intestine 3,2020-09-15,06:45:00,5,SRR18585035,0.289499649039279,0.12701612903225806,0.42857142857142855,0.3298940344221387,0.2472410525797788
Ruminococcus_obeum_61472,2,11,Capsule,Capsule 3,Small intestine 3,2020-09-15,06:45:00,5,SRR18585035,0.7105003509607211,0.5714285714285714,0.8729838709677421,0.7491871570241221,0.6681211331476988
Ruminococcus_obeum_61472,1,11,Capsule,Capsule 3,Small intestine 3,2020-09-16,04:15:00,6,SRR18585194,0.2754489886309022,0.1176470588235294,0.40909090909090906,0.31100947348283875,0.23659213395437625
Ruminococcus_obeum_61472,2,11,Capsule,Capsule 3,Small intestine 3,2020-09-16,04:15:00,6,SRR18585194,0.7245510113690977,0.5909090909090909,0.8823529411764706,0.7633083277242999,0.6871398967687157
Ruminococcus_obeum_61472,1,13,Capsule,Capsule 3,Small intestine 3,2020-09-23,20:00:00,1,SRR18585271,0.08098972095839392,0.0,0.13333333333333333,0.10519003333615168,0.05974256544722085
Ruminococcus_obeum_61472,2,13,Capsule,Capsule 3,Small intestine 3,2020-09-23,20:00:00,1,SRR18585271,0.919010279041606,0.8666666666666667,1.0,0.9407136803171826,0.8953115795855322
Ruminococcus_obeum_61472,1,13,Capsule,Capsule 2,Small intestine 2,2020-09-25,23:30:00,2,SRR18585269,0.06399978372652229,0.0,0.10526315789473684,0.08036487199095294,0.048712022825839724
Ruminococcus_obeum_61472,2,13,Capsule,Capsule 2,Small intestine 2,2020-09-25,23:30:00,2,SRR18585269,0.9360002162734778,0.8947368421052632,1.0,0.9507729202652768,0.9182229446461364
Ruminococcus_obeum_61472,1,13,Capsule,Capsule 4,Ascending colon,2020-09-25,23:30:00,2,SRR18585268,0.05681217108603472,0.0,0.07142857142857142,0.07851369859061474,0.03596537986810152
Ruminococcus_obeum_61472,2,13,Capsule,Capsule 4,Ascending colon,2020-09-25,23:30:00,2,SRR18585268,0.9431878289139652,0.9285714285714286,1.0,0.9635652560659492,0.9226671191389656
Ruminococcus_obeum_61472,1,13,Capsule,Capsule 2,Small intestine 2,2020-09-26,23:30:00,3,SRR18585265,0.07958679373012374,0.03125,0.1166666666666667,0.09204229065558224,0.06785957805461905
Ruminococcus_obeum_61472,2,13,Capsule,Capsule 2,Small intestine 2,2020-09-26,23:30:00,3,SRR18585265,0.9204132062698762,0.8833333333333333,0.96875,0.93081899357375,0.9080013901493356
Ruminococcus_obeum_61472,1,13,Capsule,Capsule 1,Small intestine 1,2020-09-27,05:30:00,4,SRR18585267,0.10909165192148647,0.0,0.16666666666666666,0.12984303073986367,0.08986033953192124
Ruminococcus_obeum_61472,2,13,Capsule,Capsule 1,Small intestine 1,2020-09-27,05:30:00,4,SRR18585267,0.8909083480785135,0.8333333333333334,1.0,0.9110726522605116,0.8700279294156515
Ruminococcus_obeum_61472,1,13,Capsule,Capsule 3,Small intestine 3,2020-09-27,05:30:00,4,SRR18585266,0.05365744313980688,0.0,0.0,0.07956183856595797,0.032299284935704865
Ruminococcus_obeum_61472,2,13,Capsule,Capsule 3,Small intestine 3,2020-09-27,05:30:00,4,SRR18585266,0.9463425568601932,1.0,1.0,0.9679902377195816,0.9224720814434532
Ruminococcus_sp_55468,1,6,Capsule,Capsule 3,Small intestine 3,2020-08-16,02:00:00,1,SRR18585144,0.02662370897324291,0.0,0.0,0.044223448778678266,0.0127939080497683
Ruminococcus_sp_55468,2,6,Capsule,Capsule 3,Small intestine 3,2020-08-16,02:00:00,1,SRR18585144,0.973376291026757,1.0,1.0,0.9875195053728196,0.9560493267863409
Ruminococcus_sp_55468,1,6,Capsule,Capsule 1,Small intestine 1,2020-08-16,22:00:00,2,SRR18585143,0.033905180712508566,0.0,0.0,0.05253074979225741,0.017930571384374337
Ruminococcus_sp_55468,2,6,Capsule,Capsule 1,Small intestine 1,2020-08-16,22:00:00,2,SRR18585143,0.9660948192874914,1.0,1.0,0.9808191879912198,0.9469179071444204
Ruminococcus_sp_55468,1,6,Capsule,Capsule 2,Small intestine 2,2020-08-16,22:00:00,2,SRR18585142,0.02604866902894418,0.00909090909090909,0.0380952380952381,0.030935974749942762,0.02144386619372067
Ruminococcus_sp_55468,2,6,Capsule,Capsule 2,Small intestine 2,2020-08-16,22:00:00,2,SRR18585142,0.9739513309710558,0.961904761904762,0.990909090909091,0.9786254786095129,0.9688015775070395
Ruminococcus_sp_55468,1,6,Capsule,Capsule 3,Small intestine 3,2020-08-16,22:00:00,2,SRR18585140,0.04046004075721766,0.0,0.06666666666666668,0.052807145991026684,0.0278318721203254
Ruminococcus_sp_55468,2,6,Capsule,Capsule 3,Small intestine 3,2020-08-16,22:00:00,2,SRR18585140,0.9595399592427823,0.9333333333333332,1.0,0.9711905808454206,0.9461068730973696
Ruminococcus_sp_55468,1,6,Capsule,Capsule 4,Ascending colon,2020-08-16,22:00:00,2,SRR18585139,0.03316478247568059,0.0,0.054054054054054064,0.04239247615636483,0.024996956057598302
Ruminococcus_sp_55468,2,6,Capsule,Capsule 4,Ascending colon,2020-08-16,22:00:00,2,SRR18585139,0.9668352175243192,0.945945945945946,1.0,0.975416468368504,0.9580738272645408
Ruminococcus_sp_55468,1,6,Capsule,Capsule 1,Small intestine 1,2020-08-17,21:30:00,3,SRR18585134,0.020930424562180208,0.0,0.0,0.031169159663430483,0.012182229233404156
Ruminococcus_sp_55468,2,6,Capsule,Capsule 1,Small intestine 1,2020-08-17,21:30:00,3,SRR18585134,0.9790695754378198,1.0,1.0,0.9884181556749976,0.9685133041967872
Ruminococcus_sp_55468,1,6,Capsule,Capsule 2,Small intestine 2,2020-08-17,21:30:00,3,SRR18585133,0.02777294621164256,0.0,0.0,0.04166905099404553,0.014772012851958853
Ruminococcus_sp_55468,2,6,Capsule,Capsule 2,Small intestine 2,2020-08-17,21:30:00,3,SRR18585133,0.9722270537883574,1.0,1.0,0.9850822694911608,0.9568513542793494
Ruminococcus_sp_55468,1,6,Capsule,Capsule 3,Small intestine 3,2020-08-17,21:30:00,3,SRR18585132,0.06709729180377194,0.0,0.1,0.08808320837130293,0.04705610052040149
Ruminococcus_sp_55468,2,6,Capsule,Capsule 3,Small intestine 3,2020-08-17,21:30:00,3,SRR18585132,0.932902708196228,0.9,1.0,0.952750965168424,0.9127210686565942
Ruminococcus_sp_55468,1,6,Capsule,Capsule 1,Small intestine 1,2020-08-18,04:15:00,4,SRR18585138,0.04001911290136888,0.0,0.0625,0.05183500792794307,0.02871746874287852
Ruminococcus_sp_55468,2,6,Capsule,Capsule 1,Small intestine 1,2020-08-18,04:15:00,4,SRR18585138,0.9599808870986312,0.9375,1.0,0.9710540045530854,0.948204956797553
Ruminococcus_sp_55468,1,6,Capsule,Capsule 1,Small intestine 1,2020-08-19,05:00:00,5,SRR18585131,0.06441774101178002,0.0,0.1,0.07931416789906269,0.051543097813418745
Ruminococcus_sp_55468,2,6,Capsule,Capsule 1,Small intestine 1,2020-08-19,05:00:00,5,SRR18585131,0.9355822589882199,0.9,1.0,0.9498748924792114,0.9207457989633422
Ruminococcus_torques_62045,1,1,Capsule,Capsule 2,Small intestine 2,2020-06-25,21:00:00,1,SRR18585225,0.03814919047471378,0.0,0.0,0.058147802503868674,0.020410810941509476
Ruminococcus_torques_62045,2,1,Capsule,Capsule 2,Small intestine 2,2020-06-25,21:00:00,1,SRR18585225,0.9618508095252862,1.0,1.0,0.9796476684467492,0.9420869950250428
Ruminococcus_torques_62045,1,1,Capsule,Capsule 3,Small intestine 3,2020-06-25,21:00:00,1,SRR18585042,0.0726572550224258,0.0,0.11111111111111116,0.09213626065144677,0.05527748211434011
Ruminococcus_torques_62045,2,1,Capsule,Capsule 3,Small intestine 3,2020-06-25,21:00:00,1,SRR18585042,0.9273427449775742,0.8888888888888888,1.0,0.9453243397410432,0.9083837771295078
Ruminococcus_torques_62045,1,1,Capsule,Capsule 2,Small intestine 2,2020-06-26,23:30:00,2,SRR18585016,0.08842849997867748,0.02564102564102564,0.13333333333333333,0.1040894584778784,0.0729990751402414
Ruminococcus_torques_62045,2,1,Capsule,Capsule 2,Small intestine 2,2020-06-26,23:30:00,2,SRR18585016,0.9115715000213228,0.8666666666666667,0.9743589743589745,0.9275273497950112,0.8959515113305763
Ruminococcus_torques_62045,1,1,Capsule,Capsule 3,Small intestine 3,2020-06-27,06:55:00,3,SRR18585027,0.037505504789423404,0.0,0.06666666666666668,0.05215322650654038,0.023134781647446118
Ruminococcus_torques_62045,2,1,Capsule,Capsule 3,Small intestine 3,2020-06-27,06:55:00,3,SRR18585027,0.9624944952105768,0.9333333333333332,1.0,0.9763673974535526,0.9474655628605196
Ruminococcus_torques_62045,1,1,Capsule,Capsule 1,Small intestine 1,2020-06-28,06:30:00,4,SRR18585162,0.05300503047635293,0.0,0.07692307692307687,0.07344155371711412,0.0340291491365742
Ruminococcus_torques_62045,2,1,Capsule,Capsule 1,Small intestine 1,2020-06-28,06:30:00,4,SRR18585162,0.9469949695236471,0.9230769230769232,1.0,0.964900360284066,0.9275801728013724
Ruminococcus_torques_62045,1,1,Capsule,Capsule 1,Small intestine 1,2020-06-29,06:30:00,5,SRR18585060,0.05561800544463425,0.0,0.09090909090909093,0.07326158393993075,0.03974870926630592
Ruminococcus_torques_62045,2,1,Capsule,Capsule 1,Small intestine 1,2020-06-29,06:30:00,5,SRR18585060,0.9443819945553658,0.9090909090909092,1.0,0.9598791501644468,0.9263988702897166
Ruminococcus_torques_62045,1,1,Capsule,Capsule 1,Small intestine 1,2020-06-29,06:30:00,5,SRR18585130,0.07892469373000377,0.0,0.125,0.100795758882464,0.060543341425652125
Ruminococcus_torques_62045,2,1,Capsule,Capsule 1,Small intestine 1,2020-06-29,06:30:00,5,SRR18585130,0.9210753062699962,0.875,1.0,0.9384529665578476,0.9024222218878456
Ruminococcus_torques_62045,1,1,Capsule,Capsule 3,Small intestine 3,2020-06-30,06:30:00,6,SRR18585003,0.02573565824701354,0.0,0.0,0.039489810003228695,0.013620438639292395
Ruminococcus_torques_62045,2,1,Capsule,Capsule 3,Small intestine 3,2020-06-30,06:30:00,6,SRR18585003,0.9742643417529866,1.0,1.0,0.9863923337756156,0.9599100504335012
Ruminococcus_torques_62045,1,1,Capsule,Capsule 3,Small intestine 3,2020-06-30,06:30:00,6,SRR18585053,0.06490339114857019,0.0,0.1,0.08106255039332502,0.049486829632251365
Ruminococcus_torques_62045,2,1,Capsule,Capsule 3,Small intestine 3,2020-06-30,06:30:00,6,SRR18585053,0.9350966088514298,0.9,1.0,0.9518624044288988,0.9177805790424952
Ruminococcus_torques_62045,1,1,Capsule,Capsule 3,Small intestine 3,2020-06-30,06:30:00,6,SRR18585206,0.05250107795615964,0.0,0.08333333333333333,0.06667936518177138,0.038852551921122434
Ruminococcus_torques_62045,2,1,Capsule,Capsule 3,Small intestine 3,2020-06-30,06:30:00,6,SRR18585206,0.9474989220438405,0.9166666666666666,1.0,0.9601504434786252,0.932182059144413
Ruminococcus_torques_62045,1,1,Capsule,Capsule 4,Ascending colon,2020-07-02,07:30:00,7,SRR18585119,0.080924059689276,0.0,0.1333333333333333,0.10280303530337688,0.06054947897840893
Ruminococcus_torques_62045,2,1,Capsule,Capsule 4,Ascending colon,2020-07-02,07:30:00,7,SRR18585119,0.919075940310724,0.8666666666666667,1.0,0.9401213444611374,0.8967729203936822
Ruminococcus_torques_62045,1,1,Capsule,Capsule 1,Small intestine 1,2020-08-11,23:00:00,8,SRR18585098,0.01447840162997361,0.0,0.0,0.02320140108497175,0.006505959792019575
Ruminococcus_torques_62045,2,1,Capsule,Capsule 1,Small intestine 1,2020-08-11,23:00:00,8,SRR18585098,0.9855215983700264,1.0,1.0,0.9930827771037876,0.9764558592748764
Ruminococcus_torques_62045,1,1,Capsule,Capsule 3,Small intestine 3,2020-08-12,06:55:00,9,SRR18585093,0.011001779942683771,0.0,0.0,0.017774678404295922,0.004905344395178688
Ruminococcus_torques_62045,2,1,Capsule,Capsule 3,Small intestine 3,2020-08-12,06:55:00,9,SRR18585093,0.9889982200573162,1.0,1.0,0.9949066864766714,0.9814413145088324
Ruminococcus_torques_62045,1,1,Capsule,Capsule 3,Small intestine 3,2020-08-12,06:55:00,9,SRR18585095,0.01812169505677545,0.0,0.028169014084507043,0.024346818685667355,0.01290039644643349
Ruminococcus_torques_62045,2,1,Capsule,Capsule 3,Small intestine 3,2020-08-12,06:55:00,9,SRR18585095,0.9818783049432248,0.9718309859154929,1.0,0.9874702010061808,0.9762762872266008
Ruminococcus_torques_62045,1,1,Capsule,Capsule 4,Ascending colon,2020-08-13,06:50:00,10,SRR18585091,0.0186100325761871,0.0,0.03048780487804878,0.022940743868829917,0.01448965454251524
Ruminococcus_torques_62045,2,1,Capsule,Capsule 4,Ascending colon,2020-08-13,06:50:00,10,SRR18585091,0.9813899674238128,0.9695121951219512,1.0,0.9858918021185176,0.9766850971291908
Ruminococcus_torques_62045,1,1,Capsule,Capsule 2,Small intestine 2,2020-08-13,23:30:00,11,SRR18585087,0.015345219698220941,0.0,0.023809523809523808,0.02058529297057254,0.010399558548282102
Ruminococcus_torques_62045,2,1,Capsule,Capsule 2,Small intestine 2,2020-08-13,23:30:00,11,SRR18585087,0.9846547803017792,0.9761904761904762,1.0,0.9895295692659448,0.9797350115099224
Ruminococcus_torques_62045,1,1,Capsule,Capsule 4,Ascending colon,2020-08-14,06:50:00,12,SRR18585088,0.019506943916833382,0.0,0.030612244897959183,0.024121644280890427,0.014829048130365566
Ruminococcus_torques_62045,2,1,Capsule,Capsule 4,Ascending colon,2020-08-14,06:50:00,12,SRR18585088,0.9804930560831666,0.9693877551020408,1.0,0.9853803387141484,0.9756124746009536
Ruminococcus_torques_62045,1,1,Capsule,Capsule 4,Ascending colon,2020-08-14,06:50:00,12,SRR18585089,0.059545778470485485,0.0,0.09090909090909094,0.07898922441185405,0.042680826384775335
Ruminococcus_torques_62045,2,1,Capsule,Capsule 4,Ascending colon,2020-08-14,06:50:00,12,SRR18585089,0.9404542215295144,0.9090909090909092,1.0,0.9560308499213118,0.922080068562777
Ruminococcus_torques_62045,1,1,Capsule,Capsule 4,Ascending colon,2020-08-14,06:50:00,12,SRR18585090,0.02278213697849061,0.0,0.03448275862068965,0.027247107655549226,0.01854666745076013
Ruminococcus_torques_62045,2,1,Capsule,Capsule 4,Ascending colon,2020-08-14,06:50:00,12,SRR18585090,0.9772178630215096,0.9655172413793104,1.0,0.9816317785426836,0.9723081293876228
Ruminococcus_torques_62045,1,1,Capsule,Capsule 2,Small intestine 2,2020-08-14,23:30:00,13,SRR18585085,0.02391656818488846,0.0,0.0,0.03944129112717348,0.01163717612044818
Ruminococcus_torques_62045,2,1,Capsule,Capsule 2,Small intestine 2,2020-08-14,23:30:00,13,SRR18585085,0.9760834318151114,1.0,1.0,0.9886226982558504,0.9614303769449152
Ruminococcus_torques_62045,1,8,Capsule,Capsule 2,Small intestine 2,2020-08-16,01:00:00,1,SRR18585065,0.972894453968626,0.9565217391304348,1.0,0.979833566070912,0.9659849536622316
Ruminococcus_torques_62045,2,8,Capsule,Capsule 2,Small intestine 2,2020-08-16,01:00:00,1,SRR18585065,0.027105546031374116,0.0,0.04347826086956519,0.03421837448555429,0.020489228407834556
Ruminococcus_torques_62045,1,8,Capsule,Capsule 1,Small intestine 1,2020-08-16,22:12:00,2,SRR18585064,0.9838487106321478,1.0,1.0,0.9924164016904148,0.9736434530156376
Ruminococcus_torques_62045,2,8,Capsule,Capsule 1,Small intestine 1,2020-08-16,22:12:00,2,SRR18585064,0.016151289367852262,0.0,0.0,0.026299252690572945,0.007089387419640902
Ruminococcus_torques_62045,1,8,Capsule,Capsule 1,Small intestine 1,2020-08-17,22:00:00,3,SRR18585056,0.8710008638041766,0.8,1.0,0.8947114713428402,0.8462794013609132
Ruminococcus_torques_62045,2,8,Capsule,Capsule 1,Small intestine 1,2020-08-17,22:00:00,3,SRR18585056,0.12899913619582346,0.0,0.2,0.15462299829058326,0.10390977386577208
Ruminococcus_torques_62045,1,8,Capsule,Capsule 1,Small intestine 1,2020-08-18,05:00:00,4,SRR18585061,0.90813213545782,0.8333333333333334,1.0,0.9342109856279992,0.8797813329550456
Ruminococcus_torques_62045,2,8,Capsule,Capsule 1,Small intestine 1,2020-08-18,05:00:00,4,SRR18585061,0.09186786454218007,0.0,0.16666666666666666,0.12029292285805007,0.0656976260853225
Ruminococcus_torques_62045,1,8,Capsule,Capsule 4,Ascending colon,2020-08-18,05:00:00,4,SRR18585057,0.9918524009978548,1.0,1.0,0.9976672275827329,0.9845731052648332
Ruminococcus_torques_62045,2,8,Capsule,Capsule 4,Ascending colon,2020-08-18,05:00:00,4,SRR18585057,0.008147599002145322,0.0,0.0,0.015086232736561681,0.0026219064228255404
Ruminococcus_torques_62045,1,8,Capsule,Capsule 3,Small intestine 3,2020-08-19,05:15:00,5,SRR18585218,0.9981125027421496,1.0,1.0,0.9993280801024262,0.996632559293408
Ruminococcus_torques_62045,2,8,Capsule,Capsule 3,Small intestine 3,2020-08-19,05:15:00,5,SRR18585218,0.0018874972578505642,0.0,0.0,0.0034568262268799685,0.0007548921802676443
Ruminococcus_torques_62045,1,8,Capsule,Capsule 4,Ascending colon,2020-08-19,05:15:00,5,SRR18585216,0.9525715318631977,1.0,1.0,0.9734983016601666,0.9287419680447748
Ruminococcus_torques_62045,2,8,Capsule,Capsule 4,Ascending colon,2020-08-19,05:15:00,5,SRR18585216,0.04742846813680248,0.0,0.0,0.07096489316408341,0.02698370999471543
